Mod:Item:MetaData, Localized Name
SilentGems:SwordFlint, item.null.name
SilentGems:PickaxeFlint, item.null.name
SilentGems:ShovelFlint, item.null.name
SilentGems:AxeFlint, item.null.name
SilentGems:HoeFlint, item.null.name
SilentGems:SickleFlint, item.null.name
SilentGems:BowFlint, item.null.name
SilentGems:SwordChaos, item.null.name
SilentGems:PickaxeChaos, item.null.name
SilentGems:ShovelChaos, item.null.name
SilentGems:AxeChaos, item.null.name
SilentGems:HoeChaos, item.null.name
SilentGems:SickleChaos, item.null.name
SilentGems:BowChaos, item.null.name
SilentGems:Sword0, item.null.name
SilentGems:Pickaxe0, item.null.name
SilentGems:Shovel0, item.null.name
SilentGems:Axe0, item.null.name
SilentGems:Hoe0, item.null.name
SilentGems:Sickle0, item.null.name
SilentGems:Bow0, item.null.name
SilentGems:Sword1, item.null.name
SilentGems:Pickaxe1, item.null.name
SilentGems:Shovel1, item.null.name
SilentGems:Axe1, item.null.name
SilentGems:Hoe1, item.null.name
SilentGems:Sickle1, item.null.name
SilentGems:Bow1, item.null.name
SilentGems:Sword2, item.null.name
SilentGems:Pickaxe2, item.null.name
SilentGems:Shovel2, item.null.name
SilentGems:Axe2, item.null.name
SilentGems:Hoe2, item.null.name
SilentGems:Sickle2, item.null.name
SilentGems:Bow2, item.null.name
SilentGems:Sword3, item.null.name
SilentGems:Pickaxe3, item.null.name
SilentGems:Shovel3, item.null.name
SilentGems:Axe3, item.null.name
SilentGems:Hoe3, item.null.name
SilentGems:Sickle3, item.null.name
SilentGems:Bow3, item.null.name
SilentGems:Sword4, item.null.name
SilentGems:Pickaxe4, item.null.name
SilentGems:Shovel4, item.null.name
SilentGems:Axe4, item.null.name
SilentGems:Hoe4, item.null.name
SilentGems:Sickle4, item.null.name
SilentGems:Bow4, item.null.name
SilentGems:Sword5, item.null.name
SilentGems:Pickaxe5, item.null.name
SilentGems:Shovel5, item.null.name
SilentGems:Axe5, item.null.name
SilentGems:Hoe5, item.null.name
SilentGems:Sickle5, item.null.name
SilentGems:Bow5, item.null.name
SilentGems:Sword6, item.null.name
SilentGems:Pickaxe6, item.null.name
SilentGems:Shovel6, item.null.name
SilentGems:Axe6, item.null.name
SilentGems:Hoe6, item.null.name
SilentGems:Sickle6, item.null.name
SilentGems:Bow6, item.null.name
SilentGems:Sword7, item.null.name
SilentGems:Pickaxe7, item.null.name
SilentGems:Shovel7, item.null.name
SilentGems:Axe7, item.null.name
SilentGems:Hoe7, item.null.name
SilentGems:Sickle7, item.null.name
SilentGems:Bow7, item.null.name
SilentGems:Sword8, item.null.name
SilentGems:Pickaxe8, item.null.name
SilentGems:Shovel8, item.null.name
SilentGems:Axe8, item.null.name
SilentGems:Hoe8, item.null.name
SilentGems:Sickle8, item.null.name
SilentGems:Bow8, item.null.name
SilentGems:Sword9, item.null.name
SilentGems:Pickaxe9, item.null.name
SilentGems:Shovel9, item.null.name
SilentGems:Axe9, item.null.name
SilentGems:Hoe9, item.null.name
SilentGems:Sickle9, item.null.name
SilentGems:Bow9, item.null.name
SilentGems:Sword10, item.null.name
SilentGems:Pickaxe10, item.null.name
SilentGems:Shovel10, item.null.name
SilentGems:Axe10, item.null.name
SilentGems:Hoe10, item.null.name
SilentGems:Sickle10, item.null.name
SilentGems:Bow10, item.null.name
SilentGems:Sword11, item.null.name
SilentGems:Pickaxe11, item.null.name
SilentGems:Shovel11, item.null.name
SilentGems:Axe11, item.null.name
SilentGems:Hoe11, item.null.name
SilentGems:Sickle11, item.null.name
SilentGems:Bow11, item.null.name
SilentGems:Sword0Plus, item.null.name
SilentGems:Pickaxe0Plus, item.null.name
SilentGems:Shovel0Plus, item.null.name
SilentGems:Axe0Plus, item.null.name
SilentGems:Hoe0Plus, item.null.name
SilentGems:Sickle0Plus, item.null.name
SilentGems:Bow0Plus, item.null.name
SilentGems:Sword1Plus, item.null.name
SilentGems:Pickaxe1Plus, item.null.name
SilentGems:Shovel1Plus, item.null.name
SilentGems:Axe1Plus, item.null.name
SilentGems:Hoe1Plus, item.null.name
SilentGems:Sickle1Plus, item.null.name
SilentGems:Bow1Plus, item.null.name
SilentGems:Sword2Plus, item.null.name
SilentGems:Pickaxe2Plus, item.null.name
SilentGems:Shovel2Plus, item.null.name
SilentGems:Axe2Plus, item.null.name
SilentGems:Hoe2Plus, item.null.name
SilentGems:Sickle2Plus, item.null.name
SilentGems:Bow2Plus, item.null.name
SilentGems:Sword3Plus, item.null.name
SilentGems:Pickaxe3Plus, item.null.name
SilentGems:Shovel3Plus, item.null.name
SilentGems:Axe3Plus, item.null.name
SilentGems:Hoe3Plus, item.null.name
SilentGems:Sickle3Plus, item.null.name
SilentGems:Bow3Plus, item.null.name
SilentGems:Sword4Plus, item.null.name
SilentGems:Pickaxe4Plus, item.null.name
SilentGems:Shovel4Plus, item.null.name
SilentGems:Axe4Plus, item.null.name
SilentGems:Hoe4Plus, item.null.name
SilentGems:Sickle4Plus, item.null.name
SilentGems:Bow4Plus, item.null.name
SilentGems:Sword5Plus, item.null.name
SilentGems:Pickaxe5Plus, item.null.name
SilentGems:Shovel5Plus, item.null.name
SilentGems:Axe5Plus, item.null.name
SilentGems:Hoe5Plus, item.null.name
SilentGems:Sickle5Plus, item.null.name
SilentGems:Bow5Plus, item.null.name
SilentGems:Sword6Plus, item.null.name
SilentGems:Pickaxe6Plus, item.null.name
SilentGems:Shovel6Plus, item.null.name
SilentGems:Axe6Plus, item.null.name
SilentGems:Hoe6Plus, item.null.name
SilentGems:Sickle6Plus, item.null.name
SilentGems:Bow6Plus, item.null.name
SilentGems:Sword7Plus, item.null.name
SilentGems:Pickaxe7Plus, item.null.name
SilentGems:Shovel7Plus, item.null.name
SilentGems:Axe7Plus, item.null.name
SilentGems:Hoe7Plus, item.null.name
SilentGems:Sickle7Plus, item.null.name
SilentGems:Bow7Plus, item.null.name
SilentGems:Sword8Plus, item.null.name
SilentGems:Pickaxe8Plus, item.null.name
SilentGems:Shovel8Plus, item.null.name
SilentGems:Axe8Plus, item.null.name
SilentGems:Hoe8Plus, item.null.name
SilentGems:Sickle8Plus, item.null.name
SilentGems:Bow8Plus, item.null.name
SilentGems:Sword9Plus, item.null.name
SilentGems:Pickaxe9Plus, item.null.name
SilentGems:Shovel9Plus, item.null.name
SilentGems:Axe9Plus, item.null.name
SilentGems:Hoe9Plus, item.null.name
SilentGems:Sickle9Plus, item.null.name
SilentGems:Bow9Plus, item.null.name
SilentGems:Sword10Plus, item.null.name
SilentGems:Pickaxe10Plus, item.null.name
SilentGems:Shovel10Plus, item.null.name
SilentGems:Axe10Plus, item.null.name
SilentGems:Hoe10Plus, item.null.name
SilentGems:Sickle10Plus, item.null.name
SilentGems:Bow10Plus, item.null.name
SilentGems:Sword11Plus, item.null.name
SilentGems:Pickaxe11Plus, item.null.name
SilentGems:Shovel11Plus, item.null.name
SilentGems:Axe11Plus, item.null.name
SilentGems:Hoe11Plus, item.null.name
SilentGems:Sickle11Plus, item.null.name
SilentGems:Bow11Plus, item.null.name
SilentGems:SwordFish, item.null.name
SilentGems:PickaxeFish, item.null.name
SilentGems:ShovelFish, item.null.name
SilentGems:AxeFish, item.null.name
SilentGems:HoeFish, item.null.name
SilentGems:SickleFish, item.null.name
SilentGems:Helmet0, item.Helmet0.name
SilentGems:Chestplate0, item.Chestplate0.name
SilentGems:Leggings0, item.Leggings0.name
SilentGems:Boots0, item.Boots0.name
SilentGems:Helmet1, item.Helmet1.name
SilentGems:Chestplate1, item.Chestplate1.name
SilentGems:Leggings1, item.Leggings1.name
SilentGems:Boots1, item.Boots1.name
SilentGems:Helmet2, item.Helmet2.name
SilentGems:Chestplate2, item.Chestplate2.name
SilentGems:Leggings2, item.Leggings2.name
SilentGems:Boots2, item.Boots2.name
SilentGems:Helmet3, item.Helmet3.name
SilentGems:Chestplate3, item.Chestplate3.name
SilentGems:Leggings3, item.Leggings3.name
SilentGems:Boots3, item.Boots3.name
SilentGems:Helmet4, item.Helmet4.name
SilentGems:Chestplate4, item.Chestplate4.name
SilentGems:Leggings4, item.Leggings4.name
SilentGems:Boots4, item.Boots4.name
SilentGems:Helmet5, item.Helmet5.name
SilentGems:Chestplate5, item.Chestplate5.name
SilentGems:Leggings5, item.Leggings5.name
SilentGems:Boots5, item.Boots5.name
SilentGems:Helmet6, item.Helmet6.name
SilentGems:Chestplate6, item.Chestplate6.name
SilentGems:Leggings6, item.Leggings6.name
SilentGems:Boots6, item.Boots6.name
SilentGems:Helmet7, item.Helmet7.name
SilentGems:Chestplate7, item.Chestplate7.name
SilentGems:Leggings7, item.Leggings7.name
SilentGems:Boots7, item.Boots7.name
SilentGems:Helmet8, item.Helmet8.name
SilentGems:Chestplate8, item.Chestplate8.name
SilentGems:Leggings8, item.Leggings8.name
SilentGems:Boots8, item.Boots8.name
SilentGems:Helmet9, item.Helmet9.name
SilentGems:Chestplate9, item.Chestplate9.name
SilentGems:Leggings9, item.Leggings9.name
SilentGems:Boots9, item.Boots9.name
SilentGems:Helmet10, item.Helmet10.name
SilentGems:Chestplate10, item.Chestplate10.name
SilentGems:Leggings10, item.Leggings10.name
SilentGems:Boots10, item.Boots10.name
SilentGems:Helmet11, item.Helmet11.name
SilentGems:Chestplate11, item.Chestplate11.name
SilentGems:Leggings11, item.Leggings11.name
SilentGems:Boots11, item.Boots11.name
SilentGems:Helmet0Plus, item.Helmet0Plus.name
SilentGems:Chestplate0Plus, item.Chestplate0Plus.name
SilentGems:Leggings0Plus, item.Leggings0Plus.name
SilentGems:Boots0Plus, item.Boots0Plus.name
SilentGems:Helmet1Plus, item.Helmet1Plus.name
SilentGems:Chestplate1Plus, item.Chestplate1Plus.name
SilentGems:Leggings1Plus, item.Leggings1Plus.name
SilentGems:Boots1Plus, item.Boots1Plus.name
SilentGems:Helmet2Plus, item.Helmet2Plus.name
SilentGems:Chestplate2Plus, item.Chestplate2Plus.name
SilentGems:Leggings2Plus, item.Leggings2Plus.name
SilentGems:Boots2Plus, item.Boots2Plus.name
SilentGems:Helmet3Plus, item.Helmet3Plus.name
SilentGems:Chestplate3Plus, item.Chestplate3Plus.name
SilentGems:Leggings3Plus, item.Leggings3Plus.name
SilentGems:Boots3Plus, item.Boots3Plus.name
SilentGems:Helmet4Plus, item.Helmet4Plus.name
SilentGems:Chestplate4Plus, item.Chestplate4Plus.name
SilentGems:Leggings4Plus, item.Leggings4Plus.name
SilentGems:Boots4Plus, item.Boots4Plus.name
SilentGems:Helmet5Plus, item.Helmet5Plus.name
SilentGems:Chestplate5Plus, item.Chestplate5Plus.name
SilentGems:Leggings5Plus, item.Leggings5Plus.name
SilentGems:Boots5Plus, item.Boots5Plus.name
SilentGems:Helmet6Plus, item.Helmet6Plus.name
SilentGems:Chestplate6Plus, item.Chestplate6Plus.name
SilentGems:Leggings6Plus, item.Leggings6Plus.name
SilentGems:Boots6Plus, item.Boots6Plus.name
SilentGems:Helmet7Plus, item.Helmet7Plus.name
SilentGems:Chestplate7Plus, item.Chestplate7Plus.name
SilentGems:Leggings7Plus, item.Leggings7Plus.name
SilentGems:Boots7Plus, item.Boots7Plus.name
SilentGems:Helmet8Plus, item.Helmet8Plus.name
SilentGems:Chestplate8Plus, item.Chestplate8Plus.name
SilentGems:Leggings8Plus, item.Leggings8Plus.name
SilentGems:Boots8Plus, item.Boots8Plus.name
SilentGems:Helmet9Plus, item.Helmet9Plus.name
SilentGems:Chestplate9Plus, item.Chestplate9Plus.name
SilentGems:Leggings9Plus, item.Leggings9Plus.name
SilentGems:Boots9Plus, item.Boots9Plus.name
SilentGems:Helmet10Plus, item.Helmet10Plus.name
SilentGems:Chestplate10Plus, item.Chestplate10Plus.name
SilentGems:Leggings10Plus, item.Leggings10Plus.name
SilentGems:Boots10Plus, item.Boots10Plus.name
SilentGems:Helmet11Plus, item.Helmet11Plus.name
SilentGems:Chestplate11Plus, item.Chestplate11Plus.name
SilentGems:Leggings11Plus, item.Leggings11Plus.name
SilentGems:Boots11Plus, item.Boots11Plus.name
SilentGems:CottonHelmet, item.CottonHelmet.name
SilentGems:CottonChestplate, item.CottonChestplate.name
SilentGems:CottonLeggings, item.CottonLeggings.name
SilentGems:CottonBoots, item.CottonBoots.name
SilentGems:DebugItem, item.null.name
simplyjetpacks:jetpacksCommon:0, Tuberous Jetpack
simplyjetpacks:jetpacksCommon:9001, Creative Jetpack
simplyjetpacks:fluxpacksCommon:9001, Creative Flux Pack
simplyjetpacks:jetpacks:1, Leadstone Jetpack
simplyjetpacks:jetpacks:1, Leadstone Jetpack
simplyjetpacks:jetpacks:101, Leadstone Jetpack (Armored)
simplyjetpacks:jetpacks:101, Leadstone Jetpack (Armored)
simplyjetpacks:jetpacks:2, Hardened Jetpack
simplyjetpacks:jetpacks:2, Hardened Jetpack
simplyjetpacks:jetpacks:102, Hardened Jetpack (Armored)
simplyjetpacks:jetpacks:102, Hardened Jetpack (Armored)
simplyjetpacks:jetpacks:3, Reinforced Jetpack
simplyjetpacks:jetpacks:3, Reinforced Jetpack
simplyjetpacks:jetpacks:103, Reinforced Jetpack (Armored)
simplyjetpacks:jetpacks:103, Reinforced Jetpack (Armored)
simplyjetpacks:jetpacks:4, Resonant Jetpack
simplyjetpacks:jetpacks:4, Resonant Jetpack
simplyjetpacks:jetpacks:104, Resonant Jetpack (Armored)
simplyjetpacks:jetpacks:104, Resonant Jetpack (Armored)
simplyjetpacks:jetpacks:5, Flux-Infused JetPlate
simplyjetpacks:jetpacks:5, Flux-Infused JetPlate
simplyjetpacks:fluxpacks:1, Leadstone Flux Pack
simplyjetpacks:fluxpacks:1, Leadstone Flux Pack
simplyjetpacks:fluxpacks:2, Hardened Flux Pack
simplyjetpacks:fluxpacks:2, Hardened Flux Pack
simplyjetpacks:fluxpacks:102, Hardened Flux Pack (Armored)
simplyjetpacks:fluxpacks:102, Hardened Flux Pack (Armored)
simplyjetpacks:fluxpacks:3, Redstone Flux Pack
simplyjetpacks:fluxpacks:3, Redstone Flux Pack
simplyjetpacks:fluxpacks:103, Redstone Flux Pack (Armored)
simplyjetpacks:fluxpacks:103, Redstone Flux Pack (Armored)
simplyjetpacks:fluxpacks:4, Resonant Flux Pack
simplyjetpacks:fluxpacks:4, Resonant Flux Pack
simplyjetpacks:fluxpacks:104, Resonant Flux Pack (Armored)
simplyjetpacks:fluxpacks:104, Resonant Flux Pack (Armored)
simplyjetpacks:jetpacksEIO:1, Conductive Iron Jetpack
simplyjetpacks:jetpacksEIO:1, Conductive Iron Jetpack
simplyjetpacks:jetpacksEIO:101, Conductive Iron Jetpack (Armored)
simplyjetpacks:jetpacksEIO:101, Conductive Iron Jetpack (Armored)
simplyjetpacks:jetpacksEIO:2, Electrical Steel Jetpack
simplyjetpacks:jetpacksEIO:2, Electrical Steel Jetpack
simplyjetpacks:jetpacksEIO:102, Electrical Steel Jetpack (Armored)
simplyjetpacks:jetpacksEIO:102, Electrical Steel Jetpack (Armored)
simplyjetpacks:jetpacksEIO:3, Energetic Jetpack
simplyjetpacks:jetpacksEIO:3, Energetic Jetpack
simplyjetpacks:jetpacksEIO:103, Energetic Jetpack (Armored)
simplyjetpacks:jetpacksEIO:103, Energetic Jetpack (Armored)
simplyjetpacks:jetpacksEIO:4, Vibrant Jetpack
simplyjetpacks:jetpacksEIO:4, Vibrant Jetpack
simplyjetpacks:jetpacksEIO:104, Vibrant Jetpack (Armored)
simplyjetpacks:jetpacksEIO:104, Vibrant Jetpack (Armored)
simplyjetpacks:jetpacksEIO:5, Dark Soularium JetPlate
simplyjetpacks:jetpacksEIO:5, Dark Soularium JetPlate
simplyjetpacks:fluxpacksEIO:1, Basic Capacitor Pack
simplyjetpacks:fluxpacksEIO:1, Basic Capacitor Pack
simplyjetpacks:fluxpacksEIO:2, Double-Layer Capacitor Pack
simplyjetpacks:fluxpacksEIO:2, Double-Layer Capacitor Pack
simplyjetpacks:fluxpacksEIO:102, Double-Layer Capacitor Pack (Armored)
simplyjetpacks:fluxpacksEIO:102, Double-Layer Capacitor Pack (Armored)
simplyjetpacks:fluxpacksEIO:3, Quadruple-Layer Capacitor Pack
simplyjetpacks:fluxpacksEIO:3, Quadruple-Layer Capacitor Pack
simplyjetpacks:fluxpacksEIO:103, Quadruple-Layer Capacitor Pack (Armored)
simplyjetpacks:fluxpacksEIO:103, Quadruple-Layer Capacitor Pack (Armored)
simplyjetpacks:fluxpacksEIO:4, Octadic Capacitor Pack
simplyjetpacks:fluxpacksEIO:4, Octadic Capacitor Pack
simplyjetpacks:fluxpacksEIO:104, Octadic Capacitor Pack (Armored)
simplyjetpacks:fluxpacksEIO:104, Octadic Capacitor Pack (Armored)
simplyjetpacks:components:0, Leather Strap
simplyjetpacks:components:11, Leadstone Thruster
simplyjetpacks:components:12, Hardened Thruster
simplyjetpacks:components:13, Reinforced Thruster
simplyjetpacks:components:14, Resonant Thruster
simplyjetpacks:components:15, Fluxed Thruster
simplyjetpacks:components:21, Conductive Iron Thruster
simplyjetpacks:components:22, Electrical Steel Thruster
simplyjetpacks:components:23, Energetic Thruster
simplyjetpacks:components:24, Vibrant Thruster
simplyjetpacks:components:25, Dark Soularium Thruster
simplyjetpacks:components:60, Glowstone Elevation Unit (Empty)
simplyjetpacks:components:61, Glowstone Elevation Unit
simplyjetpacks:components:62, Cryotheum Coolant Unit (Empty)
simplyjetpacks:components:63, Cryotheum Coolant Unit
simplyjetpacks:components:70, Dark Soularium Ingot
simplyjetpacks:components:71, Reinforced Glider Wing
simplyjetpacks:components:72, Flight Control Unit (Empty)
simplyjetpacks:components:73, Flight Control Unit
simplyjetpacks:armorPlatings:1, Iron Armor Plating
simplyjetpacks:armorPlatings:2, Bronze Armor Plating
simplyjetpacks:armorPlatings:3, Invar Armor Plating
simplyjetpacks:armorPlatings:4, Enderium Armor Plating
simplyjetpacks:armorPlatings:11, Silicon Armor Plating
simplyjetpacks:armorPlatings:12, Conductive Iron Armor Plating
simplyjetpacks:armorPlatings:13, Electrical Steel Armor Plating
simplyjetpacks:armorPlatings:14, Dark Steel Armor Plating
simplyjetpacks:particleCustomizers:0, Particle Customizer (Default)
simplyjetpacks:particleCustomizers:1, Particle Customizer (None)
simplyjetpacks:particleCustomizers:2, Particle Customizer (Smoke Only)
simplyjetpacks:particleCustomizers:3, Particle Customizer (Rainbow Smoke)
simplyjetpacks:jetpackFueller, Jetpack Fueller
simplyjetpacks:mysteriousPotato, Mysterious Potato
SpiceOfLife:bookfoodjournal, Food Journal
SpiceOfLife:lunchbox, Lunch Box
SpiceOfLife:lunchbag, Lunch Bag
StevesWorkshop:production_table_upgrade:0, steves_production:item.blank.name.name
StevesWorkshop:production_table_upgrade:1, steves_production:item.auto_crafter.name.name
StevesWorkshop:production_table_upgrade:2, steves_production:item.storage.name.name
StevesWorkshop:production_table_upgrade:3, steves_production:item.charged.name.name
StevesWorkshop:production_table_upgrade:4, steves_production:item.speed.name.name
StevesWorkshop:production_table_upgrade:5, steves_production:item.queue.name.name
StevesWorkshop:production_table_upgrade:6, steves_production:item.efficiency.name.name
StevesWorkshop:production_table_upgrade:7, steves_production:item.lava.name.name
StevesWorkshop:production_table_upgrade:8, steves_production:item.solar.name.name
StevesWorkshop:production_table_upgrade:9, steves_production:item.auto_transfer.name.name
StevesWorkshop:production_table_upgrade:10, steves_production:item.filter.name.name
StevesWorkshop:production_table_upgrade:11, steves_production:item.transfer.name.name
StorageDrawers:upgradeTemplate, Upgrade Template
StorageDrawers:upgrade:2, Storage Upgrade (II)
StorageDrawers:upgrade:3, Storage Upgrade (III)
StorageDrawers:upgrade:4, Storage Upgrade (IV)
StorageDrawers:upgrade:5, Storage Upgrade (V)
StorageDrawers:upgrade:6, Storage Upgrade (VI)
StorageDrawers:upgradeStatus:1, Status Upgrade (I)
StorageDrawers:upgradeStatus:2, Status Upgrade (II)
StorageDrawers:upgradeVoid, Void Upgrade
StorageDrawers:upgradeCreative:0, Creative Storage Upgrade
StorageDrawers:upgradeCreative:1, Creative Vending Upgrade
StorageDrawers:upgradeLock, Drawer Key
StorageDrawers:shroudKey, Concealment Key
StorageDrawers:personalKey:0, Personal Key
StorageDrawers:personalKey:1, Personal Key (CoFH)
StorageDrawers:tape, Packing Tape
thaumicbases:resource:0, Thauminite Nugget
thaumicbases:resource:1, Thauminite Ingot
thaumicbases:resource:2, Thauminite Cap
thaumicbases:resource:3, Thaumium Wand Core
thaumicbases:resource:4, Void Wand Core
thaumicbases:resource:5, Aurelia Petal
thaumicbases:resource:6, Briar Seed Bag
